Times,Onset Strength,Time Difference
4.133151927437642,0.9016624,0.023219954648526553
4.458231292517007,0.30405876,0.023219954648525665
4.690430839002268,0.34569916,0.023219954648526553
4.96907029478458,0.33989733,0.023219954648525665
5.479909297052155,0.4466218,0.023219954648526553
5.735328798185941,0.3081498,0.023219954648526553
5.990748299319728,0.33722425,0.023219954648526553
6.199727891156463,0.32673562,0.023219954648525665
6.431927437641724,0.303157,0.023219954648526553
6.6873469387755105,0.35231137,0.023219954648526553
6.942766439909297,0.37653607,0.023219954648526553
7.430385487528345,0.3551251,0.023219954648526553
7.918004535147392,0.38127977,0.023219954648525665
8.17342403628118,0.38985878,0.023219954648526553
8.452063492063493,0.34911856,0.023219954648526553
8.93968253968254,0.4288736,0.023219954648526553
9.427301587301587,0.39317152,0.023219954648524777
9.93814058956916,0.47886994,0.023219954648524777
10.448979591836734,0.44162926,0.023219954648524777
10.936598639455783,0.40125474,0.023219954648526553
11.215238095238096,0.32103708,0.023219954648526553
11.447437641723356,0.41025499,0.023219954648526553
11.702857142857143,0.34287396,0.023219954648526553
11.95827664399093,0.39589253,0.023219954648526553
12.445895691609977,0.39391053,0.023219954648524777
12.701315192743763,0.35434556,0.023219954648524777
12.956734693877552,0.34687135,0.023219954648526553
13.444353741496599,0.4402701,0.023219954648526553
13.931972789115646,0.4850935,0.023219954648524777
14.44281179138322,0.34538043,0.023219954648524777
14.466031746031746,0.30957365,0.023219954648526553
14.721451247165533,0.33104315,0.023219954648526553
14.97687074829932,0.45855078,0.023219954648524777
15.232290249433106,0.3114843,0.023219954648524777
15.464489795918368,0.39187965,0.023219954648526553
15.719909297052155,0.33772436,0.023219954648526553
15.975328798185942,0.3840791,0.023219954648526553
16.46294784580499,0.42341834,0.02321995464852833
16.973786848072564,0.34560257,0.02321995464852833
17.46140589569161,0.36169964,0.023219954648524777
17.925804988662133,0.40060365,0.02321995464852833
18.45986394557823,0.33518356,0.023219954648524777
18.715283446712018,0.30929238,0.023219954648524777
18.94748299319728,0.38878295,0.02321995464852833
19.435102040816325,0.4539616,0.023219954648524777
19.89950113378685,0.4531194,0.02321995464852833
20.154920634920636,0.3619665,0.02321995464852833
20.410340136054423,0.40883732,0.02321995464852833
20.688979591836734,0.41367137,0.023219954648524777
20.921179138321996,0.46567377,0.02321995464852833
21.339138321995463,0.33102953,0.023219954648524777
21.61777777777778,0.3365731,0.02321995464852833
21.91963718820862,0.36320737,0.02321995464852833
22.709115646258503,0.32817385,0.023219954648524777
23.26639455782313,0.36416808,0.02321995464852833
25.10077097505669,0.7168846,0.02321995464852833
25.123990929705215,0.42392632,0.023219954648524777
25.704489795918366,0.7355076,0.023219954648524777
25.727709750566895,0.42019168,0.02321995464852833
26.21532879818594,0.8260797,0.023219954648524777
26.470748299319727,0.329469,0.023219954648524777
26.679727891156464,0.51598924,0.02321995464852833
26.70294784580499,0.57813334,0.023219954648524777
26.93514739229025,0.35601127,0.02321995464852833
27.16734693877551,0.894664,0.023219954648524777
27.422766439909296,0.37059876,0.023219954648524777
27.654965986394558,0.9447782,0.023219954648524777
27.88716553287982,0.4269536,0.02321995464852833
28.142585034013607,0.7334516,0.02321995464852833
28.16580498866213,0.42921138,0.023219954648524777
28.398004535147393,0.3911572,0.02321995464852833
28.65342403628118,0.82669836,0.02321995464852833
28.676643990929705,0.3462717,0.023219954648524777
28.88562358276644,0.41417283,0.023219954648524777
29.164263038548754,0.9664069,0.02321995464852833
29.41968253968254,0.34250852,0.02321995464852833
29.6518820861678,0.95318073,0.023219954648524777
29.90730158730159,0.32094872,0.02321995464852833
30.139501133786847,0.74121946,0.023219954648524777
30.162721088435376,0.44166037,0.02321995464852833
30.627120181405896,0.52325666,0.02321995464852833
30.65034013605442,0.5827637,0.023219954648524777
31.161179138321994,0.7671117,0.023219954648524777
31.184399092970523,0.32943222,0.02321995464852833
31.43981859410431,0.3167858,0.02321995464852833
31.672018140589568,0.65810955,0.023219954648524777
31.695238095238096,0.4913256,0.02321995464852833
31.950657596371883,0.38654086,0.02321995464852833
32.15963718820862,0.37620178,0.023219954648531882
32.182857142857145,0.6836612,0.023219954648524777
32.43827664399093,0.4391791,0.023219954648524777
32.670476190476194,0.49672505,0.023219954648531882
32.69369614512472,0.55437434,0.023219954648524777
32.949115646258505,0.3997138,0.023219954648524777
33.158095238095235,0.61947286,0.023219954648524777
33.18131519274377,0.51086456,0.023219954648531882
33.66893424036281,0.8120039,0.023219954648524777
33.69215419501134,0.36047968,0.023219954648531882
33.94757369614513,0.40534207,0.023219954648531882
34.202993197278914,0.864798,0.023219954648531882
34.43519274376417,0.34035784,0.023219954648524777
34.66739229024943,0.8226432,0.023219954648524777
34.690612244897956,0.330431,0.023219954648524777
34.94603174603174,0.41283825,0.023219954648524777
35.15501133786848,1.0,0.023219954648524777
35.41043083900227,0.37219748,0.023219954648524777
35.68907029478458,0.8504976,0.023219954648524777
35.944489795918365,0.38545233,0.023219954648524777
36.17668934240363,0.5793189,0.023219954648524777
36.19990929705215,0.51383805,0.023219954648524777
36.432108843537414,0.41100022,0.023219954648524777
36.664308390022676,0.7536456,0.023219954648524777
36.6875283446712,0.34132516,0.023219954648524777
36.96616780045351,0.36177632,0.023219954648524777
37.17514739229025,0.7951244,0.023219954648524777
37.198367346938774,0.3146467,0.023219954648524777
37.45378684807256,0.32744348,0.023219954648524777
37.68598639455782,0.94690084,0.023219954648524777
37.94140589569161,0.30735806,0.023219954648524777
38.196825396825396,0.9392583,0.023219954648524777
38.42902494331066,0.40942675,0.023219954648524777
38.684444444444445,0.78868467,0.023219954648524777
39.172063492063494,0.9890477,0.023219954648524777
39.450702947845805,0.36156178,0.023219954648524777
39.68290249433107,0.9958427,0.023219954648524777
39.938321995464854,0.4278147,0.023219954648524777
40.170521541950116,0.36946496,0.023219954648531882
40.19374149659864,0.7287521,0.023219954648524777
40.47238095238095,0.3016869,0.023219954648524777
40.68136054421769,0.7727169,0.023219954648524777
40.936780045351476,0.39265037,0.023219954648524777
41.19219954648526,0.76102644,0.023219954648524777
41.44761904761905,0.3769259,0.023219954648524777
41.65659863945578,0.7956718,0.023219954648524777
41.67981859410431,0.35352063,0.023219954648531882
41.9352380952381,0.33305204,0.023219954648531882
42.16743764172335,0.9033682,0.023219954648524777
42.44607709750567,0.382633,0.023219954648531882
42.6550566893424,0.38297433,0.023219954648524777
42.67827664399093,0.686377,0.023219954648524777
43.165895691609975,0.57300144,0.023219954648524777
43.1891156462585,0.55490124,0.023219954648524777
43.44453514739229,0.40846366,0.023219954648524777
43.67673469387755,0.93824655,0.023219954648524777
43.90893424036281,0.30802152,0.023219954648524777
44.18757369614512,0.7383696,0.023219954648524777
44.210793650793654,0.41877165,0.023219954648531882
44.67519274376417,0.8032764,0.023219954648524777
44.698412698412696,0.31171793,0.023219954648524777
44.95383219954648,0.36317363,0.023219954648524777
45.16281179138322,0.44131106,0.023219954648524777
45.186031746031745,0.65517133,0.023219954648524777
45.41823129251701,0.40508085,0.023219954648524777
45.67365079365079,0.91400033,0.023219954648524777
45.92907029478458,0.347808,0.023219954648524777
46.16126984126984,0.31838587,0.023219954648524777
46.18448979591837,0.7374905,0.023219954648524777
46.393469387755104,0.7404538,0.023219954648524777
46.41668934240363,0.3457185,0.023219954648524777
46.625668934240366,0.40103036,0.023219954648531882
46.88108843537415,0.625322,0.023219954648531882
46.90430839002268,0.44631317,0.023219954648524777
47.18294784580499,0.86581355,0.023219954648524777
47.484807256235825,0.30049273,0.023219954648524777
47.67056689342404,0.43626255,0.023219954648524777
47.69378684807256,0.6181089,0.023219954648524777
47.94920634920635,0.33954334,0.023219954648524777
48.15818594104309,0.84697366,0.023219954648531882
48.41360544217687,0.4696404,0.023219954648531882
48.66902494331066,0.44627482,0.023219954648531882
48.901224489795915,0.6888793,0.023219954648524777
48.92444444444445,0.37648076,0.023219954648531882
49.1566439909297,0.45166492,0.023219954648524777
49.388843537414964,0.69996655,0.023219954648524777
49.412063492063496,0.39939383,0.023219954648531882
49.66748299319728,0.30700958,0.023219954648531882
49.85324263038549,0.4860423,0.023219954648524777
49.87646258503401,0.5504416,0.023219954648524777
50.1318820861678,0.81183326,0.023219954648524777
50.155102040816324,0.36968696,0.023219954648524777
50.45696145124717,0.30043325,0.023219954648524777
50.68916099773243,0.71284413,0.023219954648531882
50.944580498866216,0.54262376,0.023219954648531882
51.17678004535147,0.9138007,0.023219954648524777
51.687619047619044,0.40983555,0.023219954648524777
51.919818594104306,0.7499125,0.023219954648524777
52.19845804988662,0.41356778,0.023219954648524777
52.407437641723355,0.91078943,0.023219954648524777
52.68607709750567,0.36828458,0.023219954648524777
52.91827664399093,0.6784307,0.023219954648524777
52.94149659863945,0.39915696,0.023219954648524777
53.173696145124715,0.93169755,0.023219954648524777
53.4291156462585,0.45555317,0.023219954648524777
53.661315192743764,0.9209199,0.023219954648524777
53.68453514739229,0.30143365,0.023219954648524777
53.91673469387755,0.37693715,0.023219954648524777
54.14893424036281,0.9672611,0.023219954648524777
54.381133786848075,0.3577356,0.023219954648531882
54.706213151927436,0.48535842,0.023219954648524777
54.91519274376417,0.92802775,0.023219954648524777
55.17061224489796,0.51377904,0.023219954648524777
55.40281179138322,0.6412197,0.023219954648524777
55.42603174603175,0.46674946,0.023219954648524777
55.68145124716553,0.5181937,0.023219954648524777
55.89043083900227,0.40556964,0.023219954648531882
55.913650793650795,0.59742635,0.023219954648524777
56.122630385487525,0.49536574,0.023219954648524777
56.37804988662131,0.92234427,0.023219954648524777
56.65668934240363,0.51047724,0.023219954648531882
56.679909297052156,0.557379,0.023219954648524777
56.91210884353742,0.6046069,0.023219954648531882
56.93532879818594,0.5616017,0.023219954648524777
57.19074829931973,0.34419048,0.023219954648524777
57.213968253968254,0.32026026,0.023219954648524777
57.39972789115646,0.7189075,0.023219954648524777
57.42294784580499,0.36640447,0.023219954648531882
57.67836734693878,0.30322582,0.023219954648531882
57.7015873015873,0.3261485,0.023219954648524777
57.933786848072565,0.89350563,0.023219954648531882
58.142766439909295,0.39584795,0.023219954648524777
58.51428571428571,0.42197967,0.023219954648524777
59.3037641723356,0.9181211,0.023219954648524777
59.53596371882086,0.39380607,0.023219954648524777
59.559183673469384,0.6449377,0.023219954648524777
59.76816326530612,0.53663033,0.023219954648524777
59.791383219954646,0.52450335,0.023219954648524777
60.00036281179138,0.713194,0.023219954648524777
60.02358276643991,0.37370142,0.023219954648524777
60.766621315192744,0.4183388,0.023219954648524777
61.161360544217686,0.6352909,0.023219954648524777
61.18458049886621,0.44633865,0.023219954648524777
61.41678004535147,0.72293115,0.023219954648524777
61.44,0.33949018,0.023219954648524777
61.695419501133784,0.75090176,0.023219954648524777
61.92761904761905,0.5558785,0.023219954648524777
61.95083900226757,0.54100907,0.023219954648524777
62.18303854875283,0.4087818,0.023219954648524777
62.415238095238095,0.35179892,0.023219954648524777
62.69387755102041,0.37314284,0.023219954648524777
63.135056689342406,0.6196878,0.023219954648531882
63.15827664399093,0.45963657,0.023219954648524777
63.39047619047619,0.7482968,0.023219954648524777
63.41369614512472,0.3500752,0.023219954648524777
63.669115646258504,0.72442377,0.023219954648524777
63.87809523809524,0.5621658,0.023219954648531882
63.901315192743766,0.51871985,0.023219954648524777
64.15673469387755,0.45465192,0.023219954648524777
64.43537414965986,0.4096994,0.023219954648524777
64.69079365079365,0.4027795,0.023219954648524777
64.92299319727891,0.41496247,0.023219954648524777
65.10875283446713,0.9318027,0.023219954648524777
65.36417233560091,0.8988256,0.023219954648524777
65.6195918367347,0.6461447,0.023219954648524777
65.64281179138322,0.38262233,0.023219954648524777
65.87501133786849,0.8161554,0.023219954648524777
66.13043083900227,0.43401647,0.023219954648524777
66.40907029478458,0.4542134,0.023219954648524777
66.6877097505669,0.36627144,0.023219954648524777
66.91990929705216,0.30070585,0.023219954648524777
67.15210884353742,0.71891123,0.023219954648524777
67.17532879818594,0.3493259,0.023219954648524777
67.4075283446712,0.7174913,0.023219954648524777
67.43074829931973,0.45682162,0.023219954648524777
67.63972789115647,0.7163132,0.023219954648524777
67.662947845805,0.3453308,0.023219954648524777
67.91836734693878,0.81446487,0.023219954648524777
68.17378684807257,0.36588982,0.023219954648524777
68.45242630385488,0.37449187,0.023219954648524777
68.68462585034014,0.36495835,0.023219954648524777
68.96326530612245,0.3415282,0.023219954648524777
69.17224489795919,0.85263824,0.023219954648524777
69.42766439909298,0.929927,0.023219954648524777
69.65986394557824,0.48354042,0.023219954648538987
69.68308390022676,0.5267094,0.023219954648524777
69.91528344671202,0.9665684,0.023219954648538987
70.17070294784581,0.3137466,0.023219954648538987
70.4261224489796,0.42629847,0.023219954648538987
70.70476190476191,0.43965495,0.023219954648524777
71.16916099773243,0.94845104,0.023219954648538987
73.16607709750566,0.8460636,0.023219954648524777
73.42149659863945,0.4961671,0.023219954648524777
73.67691609977324,0.3935234,0.023219954648524777
73.93233560090702,0.5160941,0.023219954648524777
74.18775510204081,0.31458488,0.023219954648524777
74.21097505668934,0.33818984,0.023219954648524777
74.4431746031746,0.332191,0.023219954648524777
74.67537414965986,0.35529593,0.023219954648524777
75.46485260770974,0.3577576,0.023219954648524777
75.72027210884353,0.38120446,0.023219954648524777
75.9524716553288,0.5075296,0.023219954648524777
76.20789115646258,0.3686733,0.023219954648524777
77.43854875283446,0.4660256,0.023219954648524777
77.69396825396825,0.42505634,0.023219954648524777
77.92616780045351,0.46768406,0.023219954648524777
78.1815873015873,0.46256593,0.023219954648524777
78.69242630385487,0.3741317,0.023219954648524777
78.94784580498866,0.3185505,0.023219954648524777
79.43546485260771,0.43171033,0.023219954648524777
79.66766439909297,0.3682913,0.023219954648524777
79.94630385487528,0.48672703,0.023219954648524777
80.17850340136054,0.50944847,0.023219954648524777
81.20018140589569,0.32609507,0.023219954648524777
81.45560090702948,0.48940793,0.023219954648524777
81.68780045351474,0.34759986,0.023219954648524777
81.94321995464853,0.36394173,0.023219954648524777
82.17541950113379,0.4500563,0.023219954648524777
82.70947845804989,0.3457149,0.023219954648524777
83.40607709750567,0.30554804,0.023219954648524777
83.68471655328798,0.5463868,0.023219954648524777
83.94013605442177,0.41922477,0.023219954648524777
84.17233560090703,0.43959472,0.023219954648524777
84.45097505668934,0.32233804,0.023219954648524777
84.70639455782313,0.3606238,0.023219954648524777
85.17079365079366,0.4912847,0.023219954648524777
85.44943310657597,0.4298617,0.023219954648524777
85.70485260770975,0.5029732,0.023219954648524777
86.16925170068028,0.36367118,0.023219954648524777
86.68009070294785,0.41470647,0.023219954648524777
86.70331065759638,0.34035492,0.023219954648524777
87.1677097505669,0.47992077,0.023219954648538987
87.19092970521542,0.34511882,0.023219954648524777
88.00362811791383,0.39279115,0.023219954648524777
88.46802721088436,0.6038929,0.023219954648524777
88.72344671201814,0.30727416,0.023219954648524777
88.74666666666667,0.4543379,0.023219954648524777
